date,arrestatiekaarten_rotterdam,boeken_bhic,westerborkkaarten_rotterdam,beeldbank_ede,beeldbank_peelenmaasnet,crowdsourcing_vught,beeldbank_leiden,wangerooge,radio_broadcasts_radio_de_branda,burgers_fokkerfabriek,beeldbank_jdc,drupal,beeldbank_coda,archives_dvdv,beeldbank_zaanstad,video_friesfilmarchief,kamp_buchenwald,gvn_nfa03,beeldbank_hclimburg,bibliotheek_gemeentearchief_zaan,video_oorloginblik,erelijst_niod,bombardement_blauwburgwal,personen_gemeentearchief_schieda,delpher,schemas,arbeidsinzet,ss_ebb_slachtoffers,matching_eng_inv,oorlogsdoden_tilburg,collectie_bdmuseum,residence_links,razzia_rotterdam_sijes,beeldbank_denbosch,beeldbank_geldersarchief,beeldbank_douwe_egberts_heritage,kamp_buchenwaldits,beeldbank_niod,radio_broadcasts_radio_herrijzen,archieven_streekarchief_voornepu,joodse_raad,crowdsource_links,personen_het_utrechts_archief,razzia_van_amsterdam_11_06_1941,beeldbank_rijssen,wo2_thesaurus,collectie_sovjet_ereveld,collectie_jck,archieven_waterland,collectie_bevrijdingsmuseumzeeland,huwelijken_westerbork,archieven_utrecht,collectie_kamp_vught,struikelstenen_achttiensept,slachtoffers_dordrecht,st_louis,archieven_geldersarchief,transporten_cosel,archieven_nijmegen,beeldbank_zeeuwsarchief,beeldbank_westbrabants,collectie_openbeelden,japansekrijgsgevangenkampennl_fu,bekendmakingen_groningen,interneringskaarten_knil,archieven_eemland,kamp_sachsenhausen,archieven_nimh,beeldbank_streekarchief_voornepu,stadhuisramp_heusden,persons,luchtoorlog_persoonlijke_gebeurt,personen_herinneringscentrum_kam,dans_oh_gv,kamp_neuengamme,beeldbank_rijckheyt,kamp_erika,oorlogsdoden_eindhoven,verkaufsbucher_na,andb_gesperrd,oorlogslevens_organisaties,rijksmuseum,archieven_mhmuseum,beeldbank_amsterdam,test_dataset_adamlink,overlijdensaktes_openarchives,collectie_ihc,boeken_onderduikmuseum,kampdachau_verzetsmuseum,regionaal_archief_rivierenland,commonwealth_war_graves,beeldbank_eemland,video_getuigenverhalen,archieven_groningerarchief,oorlogslevens_gebeurtenissen,cap_arcona,beeldbank_denhaag,gvn_evdo03,kindertransporten_kampvught,beeldbank_schiedam,oorlogsmonumenten,tewerkstelling_amsterdam,personen_museum_engelandvaarders,joods_monument_joodse_invalide,burgers_damincident,collectie_hdc__protestants_erfgo,evacuees_sudwest_fryslan,archieven_stadsarchief_rotterdam,toegangsboek_dachau_reinie,collectie_nederland_raf,brabantse_gesneuvelden,beeldbank_nimh,gvn_nfa02,beeldbank_zutphen,joodse_raadkleur,engelandvaarders,leden_ordedienst_na,video_ihlia,transport_buchenwald,beeldbank_waterland,archieven_historisch_centrum_ove,archieven_na,burgers_hattemerbroek,gemeentearchief_roermond,documentatiegroep,gemeente_peel_en_maas,iisg_cpn,personen_bij_bombardementen,wo2_organizations,vancouver_holocaust_education_ce,archieven_iish,beeldbank_alkmaar,personen_kazerne_dossin,research_anne_frank_org,lolkp_necrologie,dans_oh_ni,archieven_tilburg,its_amersfoort,beeldbank_gooienvecht,museum_rotterdam,marktkaarten_amsterdam,muziek_leosmitstichting,collectie_oranjehotel,beeldbank_nijmegen,spoorwegmuseum,herdenkingsstenen_amersfoort,its_vught,collectie_verzetsmuseumamsterdam,archieven_westfries,rotterdam_erasmiaans,razzia_amsterdam,boeken_catalogus_iish,archieven_denhaag,razzia_in_de_achterhoek,vervolgings_slachtoffers,kinderen_loods24,razzia_putten,limburgs_erfgoednet,nl_joden_bergen_belsen,razzia_merwede,beeldbank_barneveld,beeldbank_tilburg,personen_oranjehotel,beeldbank_nha,archieven_denbosch,archieven_noordhollands,rosenberg_archieven,boeken_groningerarchief,beeldbank_westfries_archief,personen_master_data,beeldbank_hcl,gvn_evdo02,vrouwen_van_trouw,dwangarbeiders_ss,archieven_zeist,collectie_museon,collectie_ehri,onderduikkaarten_tresoar,oproepkaarten_breda,archieven_gooienvecht,beeldbank_rce,nk_collectie_rce,verliesregister,joods_monument_slachtoffers,stolpersteine_zutphen,collectie_kopinsky,wo2_biografieen,wikidata_straten,duitseoverlijdensaktes_cbg,collectie_kazerne_dossin,beeldbank_utrecht,gedenkteken_luchtvarenden,beeldbank_gemert,interviewcollectie_veteraneninstituut,kamp_amersfoort,geni_volksmilitie,oorlogsdoden_goirle,beeldbank_heemkring_molenheide,ogs,archieven_de_domijnen,overlijdensaktes_wiewaswie,kamp_stmichielsgestel,bibliotheek_nijmegen,oorlogsdoden_nijmegen,kamp_sachsenhausenreinie,kaarten_nimh,gvn_geldmuseum01,affiches_nmm,brabant_in_beelden__bhic,transporten_vernietigingskampen,yad_vashem_archive_netherlands,collaboratie,bibliotheek_archief_eemland,drents_archief,obol,collectie_amsterdammuseum,razzia_van_twente,modemuze,beeldbank_sudwest_fryslan,collectie_westerbork,wo2_personen_pico,burgers_achtkarspelen,beeldbank_zeeuwsebibliotheek,affiches_groningen,atlasvanstolk,joods_monument_centraal_weeshuis,beeldbank_heusden,defensie_rafpiloten,paspoorten_amsterdam,beeldbank_hco,archieven_batavialand,kamp_ravensbruck,rodekruiskaarten_cbg,vrouwen_in_verzet,koopvaardij_nimh,beeldbank_regionaal_archief_dord,archieven_zeeuwsarchief,bidprentjes_limburgs_erfgoed,beeldbank_bhic,archievenwo2,korpora,schakers_in_wo2,ggc_niod,beeldbank_tresoar,agentenlijst_englandspiel,kamp_dachau,bombardement_rotterdam,beeldbank_weert,gvn_evdo01,beeldbank_stadsarchief_rotterdam,romaensinti,v_wapens,collectie_gelderland,wo2_manual_matches,beeldbank_breda,beeldbank_friesverzetsmuseum,radio_broadcasts_radio_oranje,collectie_fotopersbureau_de_boer,andb_diamantbewerkers,archieven_niod,archieven_gemeentearchief_zaanst,wo2_memberof,archieven_rijckheyt,razzia_van_rotterdam,scouts_in_de_oorlog,neerlandschverzetsmonument,archieven_alkmaar,beeldbank_na_fotos,mforce_media,muziek_som,boeken_ihlia,collectie_mhmuseum,videocollectie_stadsarchief_bred,kamp_mittelbau,subject_sport,kamp_theresienstadt,collectie_anne_frank_stichting,verzetskaarten_ovcg,wordsmatter,archieven_bhic,bronnen,archieven_leiden,beeldbank_tholen,kampwesterbork_transporten,transporten_westerborksobibor,kamp_westerbork,annes_wereld,kampwesterbork_apeldoornsebosch,transporten_auschwitz,kampwesterbork_vluchtelingen,kampwesterbork_sintiroma,persons_test,spinque_test_virtual,andb_iisg,kamp_vught,archieven_en_beeldbank_historisc,collectie_stadsarchief_zoetermee
2024-12-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3591,,,,,,,,,,,,,,,,,,,,,,,,,4209954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5460,,,,,,,,,,,,,,,,,,,,,,,,,,,,5205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9051,,,,,,,,,,,,,,,,
2024-12-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3591,,,,,,,,,,,,,,,,,,,,,,,,,4209956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5460,,,,,,,,72083,,,,,,,,,,,,,,,,,,,,5209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9051,,,,,,,,,,,,,,,,
2024-12-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5460,,,,,,,,,,,,,,,,,,,,,,,,,,,,5209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9051,,,,,,,,,,,,,,,,
2024-12-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3591,,,,,,,,,,,,,,,,,,,,,,,,,4209956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5460,,,,,,,,,,,,,,,,,,,,,,,,,,,,5209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9051,,,,,,,,,,,,,,,,
2024-12-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3591,,,,,,,,,,,,,,,,,,,,,,,,,4209956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5460,,,,,,,,,,,,,,,,,,,,,,,,,,,,5209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9051,,,,,,,,,,,,,,,,
2024-12-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3592,,,,,,,,,,,,,,,,,,,84945,,,,,,4209961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5464,,,,,,,,,,,,,,,,,,,,,,,,,,,,5209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3592,,,,,,,,,,,,,,,,,,,,,,,,,4209967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9056,,,,,,,,,,,,,,,,
2024-12-12,56579,,1398,,,58403,,1003,,402,,,,,,,1898,,,,,71848,88,1239,,,734269,424,,1503,,,2481,,,,516833,,,,,,28384,,,3592,2253,,,,639,,,31616,153,759,,524,,,,,5416,,84945,,6375,,,232,4209967,131,447178,,27946,,2678,2493,,1110,,,,,,6507,,,6264,,,,,,426,1128,,,6340,,,182373,,259,64,,,,7681,,4280,,,,153972,3335,1704,,333,,,,14,,47425,,2835,,,,,,83668,836,1463,,,52048,,,49214,,,,,864,62550,,,252,3018,,,,205386,2021,3834,,20525,1175,,,13269,,,,9491,,,,,,494,5391,,,,3168,158,,,19568,6011,216850,815,,5464,,34099,,,,,,72083,202,157,,343812,,509757,4243,,8073,308,,,,,1003,2569,1255,,,5215,,,,,,,150,,,,,,1800,84369,,,4146,17908,2009,21458,,,306,,,,413,,,769,5234,639,,,,1617,1302,,3135,,,,,17962,,,,,3905,7571,,,,,,,,,368,900,6209,,5074,,,9056,,,,,,,,,,,,,,,,
2024-12-15,56579,,1398,,,58403,,1003,,402,,,,,,,1898,,,,,71848,88,1239,,,734269,424,,1503,,,2481,,,,516833,,,,,,28384,,,3592,2253,,,,639,,,31616,153,759,,524,,,,,5416,,84945,,6375,,,232,4209969,131,447178,,27946,,2678,2493,,1110,,,,,,6507,,,6264,,,,,,426,1128,,,6340,,,182373,,259,64,,,,7681,,4280,,,,153972,3335,1704,,,,,,14,,47425,,2835,,,,,,83668,836,1463,,,52048,,,49214,,,,,864,62550,,,252,3018,,,,205386,2021,3834,,20525,1175,,,13269,,,,9491,,,,,,494,5391,,,,3168,158,,,19568,6011,,815,,5464,,34099,,,,,,72083,202,157,,343812,,509757,4243,,8073,308,,,,,1003,,1255,,,5217,,,,,,,150,,,,,,1800,84369,,,4146,17908,2009,21458,,,306,,,,413,,,769,5234,639,,,,1617,1302,,3135,,,,,17962,,,,,3905,7571,,,,,,,,,368,900,6209,,5074,,,9056,,,,,,,,,,,,,,,,
2024-12-16,56579,,1398,,,58403,,1003,,402,,,,,,,1898,,,,,71848,88,1239,,,734269,424,,1503,,,2481,,,,516833,,,,,,28384,,,3592,2253,,,,639,,,31616,153,759,,524,,,,,5416,,84945,,6375,,,232,4209969,131,447178,,27946,,2678,2493,,1110,,,,,,6507,,,6264,,,,,,426,1128,,,6340,,,182373,,259,64,,,,7681,,4280,,,,153972,3335,1704,,,,,,14,,47425,,2835,,,,,,83668,836,1463,,,52048,,,49214,,,,,864,62550,,,252,3018,,,,205386,2021,3834,,20525,1175,,,13269,,,,9491,,,,,,494,5391,,,,3168,158,,,19568,6011,,815,,5464,,34099,,,,,,72083,202,157,,343812,,509757,4243,,8073,308,,,,,1003,,1255,,,5217,,,,,,,150,,,,,,1800,84369,,,4146,17908,2009,21458,,,306,,,,413,,,769,5234,639,,,,1617,1302,,3135,,,,,17962,,,,,3905,7571,,,,,,,,,368,900,6209,,5074,,,9056,,,,,,,,,,,,,,,,
2024-12-17,56579,,1398,,,58403,,1003,,402,,,,,,,1898,,,,,71848,88,1239,,,734269,424,,1503,,,2481,,,,516833,,,,,,28384,,,3592,2253,,,,639,,,31616,153,759,,524,,,,,5416,,84945,,6375,,,232,4209969,131,447178,,27946,,2678,2493,,1110,,,,,,6507,,,6264,,,,,,426,1128,,,6340,,,182373,,259,64,,,,7681,,4280,,,,153972,3335,1704,,,,,,14,,47425,,2835,,,,,,83668,836,1463,,,52048,,,49214,,,,,864,62550,,,252,3018,,,,205386,2021,3834,,20525,1175,,,13269,,,,9491,,,,,,494,5391,,,,3168,158,,,19568,6011,,815,,5464,,34099,,,,,,72083,202,157,,343812,,509757,4243,,8073,308,,,,,1003,,1255,,,5217,,,,,,,150,,,,,,1800,84369,,,4146,17908,2009,21458,,,306,,,,413,,,769,5234,639,,,,1617,1302,,3135,,,,,17962,,,,,3905,7571,,,,,,,,,368,900,6209,,5074,,,9056,,,,,,,,,,,,,,,,
2024-12-18,56579,,1398,,,58403,,1003,,402,,,,,,,1898,,,,,71848,88,1239,,,734269,424,,1503,,,2481,,,,516833,,,,,,28384,,,3592,2253,,,,639,,,31616,153,759,,524,,,,,5416,,84945,,6375,,,232,4209971,131,447178,,27946,,2678,2493,,1110,,,,,,6507,,,6264,,,,,,426,1128,,,6340,,,182373,,259,64,,,,7681,,4280,,,,153972,3335,1704,,,,,,14,,47425,,2835,,,,,,83668,836,1463,,,52048,,,49214,,,,,864,62550,,,252,3018,,,,205386,2021,3834,,20525,1175,,,13269,,,,9491,,,,,,494,5391,,,,3168,158,,,19568,6011,,815,,5464,,34099,,,,,,72083,202,157,,343812,,509757,4243,,8073,308,,,,,1003,,1255,,,5219,,,,,,,150,,,,,,1800,84369,,,4146,17908,2009,21458,,,306,,,,413,,,769,5234,639,,,,1617,1302,,3135,,,,,17962,,,,,3905,7571,,,,,,,,,368,900,6209,,5074,,,9056,,,,,,,,,,,,,,,,
2024-12-19,161373,,1398,,,58403,,1003,,402,,,,,,,1898,,,,,71848,88,1239,,,734269,424,,1503,,,2481,,,,516833,,,,,,28384,,,3592,2253,,,,639,,,31616,153,759,,524,,,,,5416,,84945,,6375,,,232,4314780,131,447178,,27946,,2678,2493,,1110,,,,,,6507,,,6264,,,,,,426,1128,,,6340,,,182373,,259,64,,,,7681,,4280,,,,153972,3335,1704,,,,,,14,,47425,,2835,,,,,,83668,836,1463,,,52048,,,49214,,,,,864,62550,,,252,3018,,,,205386,2021,3834,,20525,1175,,,13269,,,,9491,,,,,,494,5391,,,,3168,158,,,19568,6011,,815,,5464,,34099,,,,,,72083,202,157,,343812,,509757,4243,,8073,308,,,,,1003,,1255,,,5226,,,,,,,150,,,,,,1800,84369,,,4146,17908,2009,21458,,,306,,,,413,,,769,5234,639,,,,1617,1302,,3135,,,,,17962,,,,,3905,7571,,,,,,,,,368,900,6209,,5074,,,9056,,,,,,,,,,,,,,,,
2024-12-20,161373,,1398,,,58403,,1003,,402,,,,,,,1898,,,,,71848,88,1239,,,734269,424,,1503,,,2481,,,,516833,,,,,,28384,,,3592,2253,,,,639,,,31616,153,759,,524,,,,,5416,,84945,,6375,,,232,4314780,131,447178,,27946,,2678,2493,,1110,,,,,,6507,,,6264,,,,,,426,1128,,,6340,,,182373,,259,64,,,,7681,,4280,,,,153972,3335,1704,,,,,,14,,47425,,2835,,,,,,83668,836,1463,,,52048,,,49214,,,,,864,62550,,,252,3018,,,,205386,2021,3834,,20525,1175,,,13269,,,,9491,,,,,,494,5391,,,,3168,158,,,19568,6011,,815,,5464,,34099,,,,,,72083,202,157,,343812,,509757,4243,,8073,308,,,,,1003,,1255,,,5226,,,,,,,150,,,,,,1800,84369,,,4146,17908,2009,21458,,,306,,,,413,,,769,5234,639,,,,1617,1302,,3135,,,,,17962,,,,,3905,7571,,,,,,,,,368,900,6209,,5074,,,9056,,,,,,,,,,,,,,,,
2024-12-21,161373,,1398,,,58403,,1003,,402,,,,,,,1898,,,,,71848,88,1239,,,734269,424,,1503,,,2481,,,,516833,,,,,,28384,,,3592,2253,,,,639,,,31616,153,759,,524,,,,,5416,,84945,,6375,,,232,4314780,131,447178,,27946,,2678,2493,,1110,,,,,,6507,,,6264,,,,,,426,1128,,,6340,,,182373,,259,64,,,,7681,,4280,,,,153972,3335,1704,,,,,,14,,47425,,2835,,,,,,83668,836,1463,,,52048,,,49214,,,,,864,62550,,,252,3018,,,,205386,2021,3834,,20525,1175,,,13269,,,,9491,,,,,,494,5391,,,,3168,158,,,19568,6011,,815,,5464,,34099,,,,,,72083,202,157,,343812,,509757,4243,,8073,308,,,,,1003,,1255,,,5226,,,,,,,150,,,,,,1800,84369,,,4146,17908,2009,21458,,,306,,,,413,,,769,5234,639,,,,1617,1302,,3135,,,,,17962,,,,,3905,7571,,,,,,,,,368,900,6209,,5074,,,9056,,,,,,,,,,,,,,,,
2024-12-22,161373,,1398,,,58403,,1003,,402,,,,,,,1898,,,,,71848,88,1239,,,734269,424,,1503,,,2481,,,,516833,,,,,,28384,,,3592,2253,,,,639,,,31616,153,759,,524,,,,,5416,,84945,,6375,,,232,4314794,131,447178,,27946,,2678,2493,,1110,,,,,,6507,,,6264,,,,,,426,1128,,,6340,,,182373,,259,64,,,,7681,,4294,,,,153972,3335,1704,,,,,,14,,47425,,2835,,,,,,83668,836,1463,,,52048,,,49214,,,,,864,62550,,,252,3018,,,,205386,2021,3834,,20525,1175,,,13269,,,,9491,,,,,,494,5391,,,,3168,158,,,19568,6011,,815,,5464,,34099,,,,,,72083,202,157,,343812,,509757,4243,,8073,308,,,,,1003,,1255,,,5226,,,,,,,150,,,,,,1800,84369,,,4146,17908,2009,21458,,,306,,,,413,,,769,5234,639,,,,1617,1302,,3135,,,,,17962,,,,,3905,7571,,,,,,,,,368,900,6209,,5074,,,9056,,,,,,,,,,,,,,,,
2024-12-23,161373,,1398,,,58403,,1003,,402,,,,,,,1898,,,,,71848,88,1239,,,734269,424,,1503,,,2481,,,,516833,,,,,,28384,,,3592,2253,,,,639,,,31616,153,759,,524,,,,,5416,,84945,,6375,,,232,4314794,131,447178,,27946,,2678,2493,,1110,,,,,,6507,,,6264,,,,,,426,1128,,,6340,,,182373,,259,64,,,,7681,,4294,,,,153972,3335,1704,,,,,,14,,47425,,2835,,,,,,83668,836,1463,,,52048,,,49214,,,,,864,62550,,,252,3018,,,,205386,2021,3834,,20525,1175,,,13269,,,,9491,,,,,,494,5391,,,,3168,158,,,19568,6011,,815,,5464,,34099,,,,,,72083,202,157,,343812,,509757,4243,,8073,308,,,,,1003,,1255,,,5226,,,,,,,150,,,,,,1800,84369,,,4146,17908,2009,21458,,,306,,,,413,,,769,5234,639,,,,1617,1302,,3135,,,,,17962,,,,,3905,7571,,,,,,,,,368,900,6209,,5074,,,9056,,,,,,,,,,,,,,,,
2024-12-24,161373,,1398,,,58403,,1003,,402,,,,,,,1898,,,,,71848,88,1239,,,734269,424,,1503,,,2481,,,,516833,,,,,,28384,,,3592,2253,,,,639,,,31616,153,759,,524,,,,,5416,,84945,,6375,,,232,4309362,131,447178,,27946,,2678,2493,,1110,,,,,,6507,,,6264,,,,,,426,1128,,,6340,,,182373,,259,64,,,,7681,,4294,,,,153972,3335,1704,,,,,,14,,47425,,2835,,,,,,83668,836,1463,,,52048,,,49214,,,,,864,62550,,,252,3018,,,,205386,2021,3834,,20525,1175,,,13269,,,,9491,,,,,,494,5391,,,,3168,158,,,19568,6011,,815,,,,34099,,,,,,72083,202,157,,343812,,509757,4243,,8073,308,,,,,1003,,1255,,,5226,,,,,,,150,,,,,,1800,84369,,,4146,17908,2009,21458,,,306,,,,413,,,769,5234,639,,,,1617,1302,,3135,,,,,17962,,,,,3905,7571,,,,,,,,,368,900,6209,,5074,,,3592,,,,,,,,,,,,,,,,
2024-12-25,161373,,1398,,,58403,,1003,,402,,,,,,,1898,,,,,71848,88,1239,,,734269,424,,1503,,,2481,,,,516833,,,,,,28384,,,3592,2253,,,,639,,,31616,153,759,,524,,,,,5416,,84945,,6375,,,232,4309362,131,447178,,27946,,2678,2493,,1110,,,,,,6507,,,6264,,,,,,426,1128,,,6340,,,182373,,259,64,,,,7681,,4294,,,,153972,3335,1704,,,,,,14,,47425,,2835,,,,,,83668,836,1463,,,52048,,,49214,,,,,864,62550,,,252,3018,,,,205386,2021,3834,,20525,1175,,,13269,,,,9491,,,,,,494,5391,,,,3168,158,,,19568,6011,,815,,,,34099,,,,,,72083,202,157,,343812,,509757,4243,,8073,308,,,,,1003,,1255,,,5226,,,,,,,150,,,,,,1800,84369,,,4146,17908,2009,21458,,,306,,,,413,,,769,5234,639,,,,1617,1302,,3135,,,,,17962,,,,,3905,7571,,,,,,,,,368,900,6209,,5074,,,3592,,,,,,,,,,,,,,,,
2024-12-26,161373,,1398,,,58403,,1003,,402,,,,,,,1898,,,,,71848,88,1239,,,734269,424,,1503,,,2481,,,,516833,,,,,,28384,,,3592,2253,,,,639,,,31616,153,759,,524,,,,,5416,,84945,,6375,,,232,4309362,131,447178,,27946,,2678,2493,,1110,,,,,,6507,,,6264,,,,,,426,1128,,,6340,,,182373,,259,64,,,,7681,,4294,,,,153972,3335,1704,,,,,,14,,47425,,2835,,,,,,83668,836,1463,,,52048,,,49214,,,,,864,62550,,,252,3018,,,,205386,2021,3834,,20525,1175,,,13269,,,,9491,,,,,,494,5391,,,,3168,158,,,19568,6011,,815,,,,34099,,,,,,72083,202,157,,343812,,509757,4243,,8073,308,,,,,1003,,1255,,,5226,,,,,,,150,,,,,,1800,84369,,,4146,17908,2009,21458,,,306,,,,413,,,769,5234,639,,,,1617,1302,,3135,,,,,17962,,,,,3905,7571,,,,,,,,,368,900,6209,,5074,,,3592,,,,,,,,,,,,,,,,
2024-12-27,161373,,1398,,,58403,,1003,,402,,,,,,,1898,,,,,71848,88,1239,,,734269,424,,1503,,,2481,,,,516833,,,,,,28384,,,3592,2253,,,,639,,,31616,153,759,,524,,,,,5416,,84945,,6375,,,232,4309362,131,447178,,27946,,2678,2493,,1110,,,,,,6507,,,6264,,,,,,426,1128,,,6340,,,182373,,259,64,,,,7681,,4294,,,,153972,3335,1704,,,,,,14,,47425,,2835,,,,,,83668,836,1463,,,52048,,,49214,,,,,864,62550,,,252,3018,,,,205386,2021,3834,,20525,1175,,,13269,,,,9491,,,,,,494,5391,,,,3168,158,,,19568,6011,,815,,,,34099,,,,,,72083,202,157,,343812,,509757,4243,,8073,308,,,,,1003,,1255,,,5226,,,,,,,150,,,,,,1800,84369,,,4146,17908,2009,21458,,,306,,,,413,,,769,5234,639,,,,1617,1302,,3135,,,,,17962,,,,,3905,7571,,,,,,,,,368,900,6209,,5074,,,3592,,,,,,,,,,,,,,,,
2024-12-28,161373,,1398,,,58403,,1003,,402,,,,,,,1898,,,,,71848,88,1239,,,734269,424,,1503,,,2481,,,,516833,,,,,,28384,,,3596,2253,,,,639,,,31616,153,759,,524,,,,,5416,,84945,,6375,,,232,4309366,131,447178,,27946,,2678,2493,,1110,,,,,,6507,,,6264,,,,,,426,1128,,,6340,,,182373,,259,64,,,,7681,,4294,,,,153972,3335,1704,,,,,,14,,47425,,2835,,,,,,83668,836,1463,,,52048,,,49214,,,,,864,62550,,,252,3018,,,,205386,2021,3834,,20525,1175,,,13269,,,,9491,,,,,,494,5391,,,,3168,158,,,19568,6011,,815,,,,34099,,,,,,72083,202,157,,343812,,509757,4243,,8073,308,,,,,1003,,1255,,,5226,,,,,,,150,,,,,,1800,84369,,,4146,17908,2009,21458,,,306,,,,413,,,769,5234,639,,,,1617,1302,,3135,,,,,17962,,,,,3905,7571,,,,,,,,,368,900,6209,,5074,,,3596,,,,,,,,,,,,,,,,
2024-12-29,161373,,1398,,,58403,,1003,,402,,,,,,,1898,,,,,71848,88,1239,,,734269,424,,1503,,,2481,,,,516833,,,,,,28384,,,3596,2253,,,,639,,,31616,153,759,,524,,,,,5416,,84945,,6375,,,232,4309925,131,447178,,27946,,2678,2493,,1110,,,,,,6507,,,6264,,,,,,426,1128,,,6340,,,182373,,259,64,,,,7681,,4294,,,,153972,3335,1704,,,,,,14,,47425,,2835,,,,,,83668,840,1463,,,52048,,,49214,,,,,864,62550,,,252,3018,,,,205390,2021,3834,,20525,1175,,,13792,,,,9491,,,,,,494,5391,,,,3168,158,,,19568,6011,,815,,,,34099,,,,,,72083,202,157,,343840,,509757,4243,,8073,308,,,,,1003,,1255,,,5226,,,,,,,150,,,,,,1800,84369,,,4146,17908,2009,21458,,,306,,,,413,,,769,5234,639,,,,1617,1302,,3135,,,,,17962,,,,,3905,7571,,,,,,,,,368,900,6209,,5074,,,3596,,,,,,,,,,,,,,,,
2024-12-30,161373,,1398,,,58403,,1003,,402,,,,,,,1898,,,,,71848,88,1239,,,734269,424,,1503,,,2481,,,,516833,,,,,,28384,,,3596,2253,,,,639,,,31616,153,759,,524,,,,,5416,,84945,,6375,,,232,4309925,131,447178,,27946,,2678,2493,,1110,,,,,,6507,,,6264,,,,,,426,1128,,,6340,,,182373,,259,64,,,,7681,,4294,,,,153972,3335,1704,,,,,,14,,47425,,2835,,,,,,83668,840,1463,,,52048,,,49214,,,,,864,62550,,,252,3018,,,,205390,2021,3834,,20525,1175,,,13792,,,,9491,,,,,,494,5391,,,,3168,158,,,19568,6011,,815,,,,34099,,,,,,72083,202,157,,343840,,509757,4243,,8073,308,,,,,1003,,1255,,,5226,,,,,,,150,,,,,,1800,84369,,,4146,17908,2009,21458,,,306,,,,413,,,769,5234,639,,,,1617,1302,,3135,,,,,17962,,,,,3905,7571,,,,,,,,,368,900,6209,,5074,,,3596,,,,,,,,,,,,,,,,
